Faculty,Partner University,PU Course,PU Course Title,PU Course Units,NUS Course,NUS Course Title,NUS Course Units,Pre Approved
School of Computing,Singapore University of Social Sciences,BUS102,Management in the Digital Age,5.00,IS3103,Digital Transformation and Lea,4.00,False
School of Computing,Singapore University of Social Sciences,BUS107,Quantitative Methods,5.00,BT3102,Computational Methods for Busi,4.00,False
School of Computing,Singapore University of Social Sciences,MKT365,Social Media Metrics and Analytics,5.00,IS4241,Social Media Network Analysis,4.00,False
School of Computing,Singapore University of Social Sciences,LOG363,Geospatial Analytics for Decision Making,5.00,BT4015,Geospatial Analytics,4.00,False
School of Computing,Singapore University of Social Sciences,IS226,Enterprise Systems and Integrated Business Process,5.00,IS3221,ERP Systems with Analytics Sol,4.00,False
School of Computing,Singapore University of Social Sciences,ICT259,Computer Networking,5.00,CS2105,Introduction to Computer Netwo,4.00,False
School of Computing,Singapore University of Social Sciences,AIB553,Computer Vision & Applications,5.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Singapore University of Social Sciences,ANL303,Fundamentals of Data Mining,5.00,CS5228,Knowledge Discovery and Data M,4.00,False
School of Computing,Singapore University of Social Sciences,ICT330,Database Systems: Modelling and Design,5.00,CS3233,Competitive Programming,4.00,False
School of Computing,Singapore University of Social Sciences,ICT331,Fundamentals of Concurrent Systems,5.00,CS3211,Concurrent Programming,4.00,False
School of Computing,Clarkson University,MA211,Discrete Mathematics and Proof,3.00,CS1231,Discrete Structures,4.00,True
School of Computing,Technical University of Berlin,'510493,Applied Machine Learning in Engineering,6.00,CS3244,Machine Learning,4.00,False
School of Computing,University of Bologna,9511,Marketing,9.00,IS3150,Digital Media Marketing,4.00,False
School of Computing,University of Bologna,71271,Innovative Retailing,9.00,IS4262,Digital Product Management,4.00,False
School of Computing,University of Bologna,85302,Data Science,6.00,BT4240,Machine Learning for Predictiv,4.00,False
School of Computing,University of Bologna,96791,Probabilistic Methods for Machine Learning,9.00,BT4240,Machine Learning for Predictiv,4.00,False
School of Computing,University of Bologna,93089,Introduction To Financial Derivatives And Hedging,9.00,BT4016,Risk Analytics for Financial S,4.00,False
School of Computing,Bilkent University,CS550,Machine Learning,3.00,CS3264,Foundations of Machine Learnin,4.00,False
School of Computing,Bilkent University,CS342,Operating Systems,4.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,Bilkent University,CS476,Automata Theory and Formal Languages,3.00,CS3231,Theory of Computation,4.00,False
School of Computing,Bilkent University,CS121,Introduction to Computer Applications and Programming,3.00,CS1010E,Programming Methodology,4.00,True
School of Computing,Bilkent University,CTIS464,Introduction to Machine Learning,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Bilkent University,CS281,Computers and Data Organization,3.00,CS2102,Database Systems,4.00,False
School of Computing,Bilkent University,CS550,Machine Learning,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Bilkent University,CS224,Computer Organization,3.00,CS2100,Computer Organisation,4.00,False
School of Computing,Bilkent University,CTIS496,Computer and Network Security,3.00,CS2107,Introduction to Information Se,4.00,False
School of Computing,Bilkent University,CS353,Database Systems,3.00,CS3223,Database Systems Implementatio,4.00,False
School of Computing,Bilkent University,CS429,Dynamic and Social Network Analysis,3.00,CS4242,Social Media Computing,4.00,False
School of Computing,Bilkent University,CS554,Computer Vision,3.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Bilkent University,CTIS264,Computer Algorithms,3.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,Bilkent University,CS281,Computers and Data Organization,3.00,IT2002,Database Technology and Manage,4.00,False
School of Computing,Bilkent University,CS484,Introduction to Computer Vision,3.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,Bilkent University,CS464,Introduction to Machine Learning,3.00,CS3244,Machine Learning,4.00,False
School of Computing,Bilkent University,CS461,Artificial Intelligence,3.00,CS3263,Foundations of Artificial Inte,4.00,False
School of Computing,Vassar College,CMPU334,Operating Systems,3.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,Vassar College,CMPU240,Theory of Computation,3.00,CS3231,Theory of Computation,4.00,False
School of Computing,"University of California, Merced",EECS274,Computer Vision,4.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,"University of California, Merced",CSE031,Computer Organization and Assembly Language,4.00,CS2100,Computer Organisation,4.00,False
School of Computing,"University of California, Merced",CSE024,Advanced Programming,4.00,CS2030,Programming Methodology II,4.00,False
School of Computing,"University of California, Merced",CSE175,Introduction to Artificial Intelligence,4.00,CS3263,Foundations of Artificial Inte,4.00,False
School of Computing,"University of California, Merced",CSE107,Intro to Digital Image Process,4.00,CS2108,Introduction to Media Computin,4.00,False
School of Computing,"University of California, Merced",CSE150,Operating Systems,4.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,"University of California, Merced",CSE176,Introduction to Machine Learning,4.00,CS3264,Foundations of Machine Learnin,4.00,False
School of Computing,"University of California, Merced",CSE185,INTRO TO COMPUTER VISION,4.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,"University of California, Merced",CSE175,Introduction to Artificial Intelligence,4.00,CS3243,Introduction to Artificial Int,4.00,False
School of Computing,"University of California, Merced",CSE176,Introduction to Machine Learning,4.00,CS3244,Machine Learning,4.00,False
School of Computing,"University of California, Merced",CSE177,Database Systems Implementation,4.00,CS3223,Database Systems Implementatio,4.00,False
School of Computing,"University of California, Merced",CSE168,Computer Graphics II: Rendering,4.00,CS4247,Graphics Rendering Techniques,4.00,False
School of Computing,"University of California, Merced",CSE171,Game Programming,4.00,CS3247,Game Development,4.00,False
School of Computing,"University of California, Merced",CSE120,Software Engineering,3.00,CS2103,Software Engineering,4.00,False
School of Computing,"University of California, Merced",CSE160,Computer Networks,3.00,CS2105,Introduction to Computer Netwo,4.00,False
School of Computing,"University of California, Merced",CSE170,Computer Graphics,3.00,CS3241,Computer Graphics,4.00,False
School of Computing,"University of California, Merced",CSE100,Algorithm Design and Analysis,3.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,"Richard Ivey Sch of Biz, Univ of Western Ontario",BUSINESS4600,Data Management for Decision Making,0.50,IT3010,Data Management for Business A,4.00,False
School of Computing,University of Oslo,STK2100,Machine Learning and Statistical Methods for Prediction and Classification,10.00,CS3244,Machine Learning,4.00,False
School of Computing,University of Oslo,TEK5030,Computer Vision,10.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,University of Oslo,IN-STK5000,"Adaptive methods for data-based decision making""",10.00,BT4014,Analytics Driven Design of Ada,4.00,False
School of Computing,University of Oslo,IN5700,Fog and Cloud Computing,10.00,IS4236,Cloud Services and Infrastruct,4.00,False
School of Computing,University of Oslo,FYS-STK4155,Applied Data Analysis and Machine Learning,10.00,CS3243,Introduction to Artificial Int,4.00,False
School of Computing,University of Oslo,IN5040,Advanced Database Systems for Big Data,10.00,CS4225,Big Data Systems for Data Scie,4.00,False
School of Computing,University of Oslo,FYS-STK4155,Machine Learning,10.00,IS4242,Intelligent Systems and Techni,4.00,False
School of Computing,University of Oslo,IN3310,Deep Learning for Image Analysis,10.00,CS3244,Machine Learning,4.00,False
School of Computing,University of Oslo,IN5530,Research Through Design,10.00,CS4249,Phenomena and Theories of Huma,4.00,False
School of Computing,University of Oslo,IN5490,Advanced Topics in Artificial Intelligence for Intelligent Systems,10.00,IS4242,Intelligent Systems and Techni,4.00,False
School of Computing,University of Oslo,IN5040,Advanced Database Systems for Big Data,10.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,University of Oslo,STK-MAT3700,Introduction to Mathematical Finance and Investment Theory,10.00,BT4013,Analytics for Capital Market T,4.00,False
School of Computing,University of Oslo,IN4080,Natural Language Processing,10.00,CS4248,Natural Language Processing,4.00,False
School of Computing,University of Oslo,IN3120,Search Technology,10.00,CS3245,Information Retrieval,4.00,False
School of Computing,University of Oslo,IN3200,High-Performance Computing and Numerical Projects,10.00,CS3210,Parallel Computing,4.00,False
